word,slope,mean,intercept,change,approachmid,approachstd
continue,0.00258890956893,-0.387775338265,-5.30670351922,0.254044718566,0.315541977962,0.324943129209
slept,-0.00137716747438,0.264610466597,2.88122866791,-0.122755493066,0.117905607764,0.121730884717
owned,-0.000802455775546,-0.568001344027,0.95666462951,0.0232904087399,-0.0377701284793,-0.0340786303998
lord,0.00105441509725,0.587448577779,-1.415940107,0.0713817098831,0.0639952354646,0.047967997188
retreat,0.00495710778017,-0.948494568547,-10.3669993509,0.548126191507,0.689341540928,0.60322714282
was-asking,0.000896496526458,-0.340205881228,-2.0435492815,0.103361930294,0.178661989222,0.191890535651
guest,-0.000861255125899,-0.0425023567427,1.59388238247,-0.145812500836,-0.143270699111,-0.141006899988
responded,-0.00631252020175,0.137915831896,12.1317042152,-0.285832740308,0.81056470667,0.727381334942
defended,0.00533308367997,-1.0586743813,-11.1915333732,0.397749651874,0.805669617177,0.827944706098
stories,-0.00169834426234,0.54757588409,3.77442998254,-0.171415838062,0.158697497765,0.13196755016
attacked,0.0037803266253,-1.44863028318,-8.63125087125,0.401032285143,0.557773434199,0.617527690025
rejected,-0.00318341058111,-0.327290029662,5.72119007445,-0.348467506658,-0.449630223311,-0.422321507781
asks,0.00247325174774,-0.267023578476,-4.96620189918,0.270786139884,0.193515526256,0.17450646461
biographer,0.00150739903219,-0.787166593728,-3.65122475489,-0.0342183486336,0.25724074696,0.20918054717
approved,0.00401260244709,-0.799727622831,-8.42367227231,0.464181973986,0.652053159891,0.595223283093
forget,0.00160243983011,0.211928687966,-2.83270698924,0.0820742339104,-0.176629756396,-0.186899961179
was-read,0.00216390924898,-0.659494786153,-4.77092235922,0.116268555172,0.387462193403,0.361176373663
was-removed,0.00347702458418,-0.470574091154,-7.0769208011,0.204349653232,0.495188689216,0.436907269522
note,0.00135648644855,-0.39535907225,-2.9726833245,0.0568723548861,0.321301485227,0.264480198107
shows,0.00479486658665,-0.528361635417,-9.63860815006,0.463329616569,0.691254796372,0.695985411174
believes,0.00127610985819,-0.634274556415,-3.05888328697,0.0831426433722,0.19552237862,0.183156207098
discussed,-0.0065257108526,-0.292159879296,12.1066907407,-0.502269412434,-0.112555953421,-0.106899770603
performance,0.00111676947792,0.113674371362,-2.00818763669,-0.0510622837315,0.0176806187012,0.0137292890356
sword,0.00279450877548,-1.99824430435,-7.30781097777,0.317371287392,0.468236175605,0.455938915144
patron,0.00827843713624,-1.63327542807,-17.3623059869,0.823370675189,1.18557561423,1.0652673365
rank,-0.000283909375094,-0.398924280993,0.140503531686,-0.129935015487,0.0909264025804,0.0764718499671
committed,0.00232586658573,-0.773714599556,-5.19286111244,0.21672017996,0.395677577619,0.412383441022
inquired,0.0015952630908,-0.274183645984,-3.30518351851,0.288160317407,0.30285382141,0.283242783596
